"IDs" "TimeDomain_MEAN_BodyAccleration_Xdirection" "TimeDomain_MEAN_BodyAccleration_Ydirection" "TimeDomain_MEAN_BodyAccleration_Zdirection" "TimeDomain_MEAN_GravityAccleration_Xdirection" "TimeDomain_MEAN_GravityAccleration_Ydirection" "TimeDomain_MEAN_GravityAccleration_Zdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Xdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Ydirection" "TimeDomain_MEAN_BodyAcclerationJerk_Zdirection" "TimeDomain_MEAN_BodyGyro_Xdirection" "TimeDomain_MEAN_BodyGyro_Ydirection" "TimeDomain_MEAN_BodyGyro_Zdirection" "TimeDomain_MEAN_BodyGyroJerk_Xdirection" "TimeDomain_MEAN_BodyGyroJerk_Ydirection" "TimeDomain_MEAN_BodyGyroJerk_Zdirection" "TimeDomain_MEAN_BodyAccleration_Magnitude" "TimeDomain_MEAN_GravityAccleration_Magnitude" "TimeDomain_MEAN_BodyAcclerationJerk_Magnitude" "TimeDomain_MEAN_BodyGyro_Magnitude" "TimeDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyAccleration_Xdirection" "FreqDomain_MEAN_BodyAccleration_Ydirection" "FreqDomain_MEAN_BodyAccleration_Zdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerk_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Zdirection" "FreqDomain_MEAN_BodyGyro_Xdirection" "FreqDomain_MEAN_BodyGyro_Ydirection" "FreqDomain_MEAN_BodyGyro_Zdirection" "FreqDomain_MEAN_BodyGyroFrequency_Xdirection" "FreqDomain_MEAN_BodyGyroFrequency_Ydirection" "FreqDomain_MEAN_BodyGyroFrequency_Zdirection" "FreqDomain_MEAN_BodyAccleration_Magnitude" "FreqDomain_MEAN_BodyAccleration_MagnitudeFrequency" "FreqDomain_MEAN_BodyAcclerationJerk_Magnitude" "FreqDomain_MEAN_BodyAcclerationJerk_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyro_Magnitude" "FreqDomain_MEAN_BodyGyro_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyGyroJerk_MagnitudeFrequency" "TimeDomain_STD_BodyAccleration_Xdirection" "TimeDomain_STD_BodyAccleration_Ydirection" "TimeDomain_STD_BodyAccleration_Zdirection" "TimeDomain_STD_GravityAccleration_Xdirection" "TimeDomain_STD_GravityAccleration_Ydirection" "TimeDomain_STD_GravityAccleration_Zdirection" "TimeDomain_STD_BodyAcclerationJerk_Xdirection" "TimeDomain_STD_BodyAcclerationJerk_Ydirection" "TimeDomain_STD_BodyAcclerationJerk_Zdirection" "TimeDomain_STD_BodyGyro_Xdirection" "TimeDomain_STD_BodyGyro_Ydirection" "TimeDomain_STD_BodyGyro_Zdirection" "TimeDomain_STD_BodyGyroJerk_Xdirection" "TimeDomain_STD_BodyGyroJerk_Ydirection" "TimeDomain_STD_BodyGyroJerk_Zdirection" "TimeDomain_STD_BodyAccleration_Magnitude" "TimeDomain_STD_GravityAccleration_Magnitude" "TimeDomain_STD_BodyAcclerationJerk_Magnitude" "TimeDomain_STD_BodyGyro_Magnitude" "TimeDomain_STD_BodyGyroJerk_Magnitude" "FreqDomain_STD_BodyAccleration_Xdirection" "FreqDomain_STD_BodyAccleration_Ydirection" "FreqDomain_STD_BodyAccleration_Zdirection" "FreqDomain_STD_BodyAcclerationJerk_Xdirection" "FreqDomain_STD_BodyAcclerationJerk_Ydirection" "FreqDomain_STD_BodyAcclerationJerk_Zdirection" "FreqDomain_STD_BodyGyro_Xdirection" "FreqDomain_STD_BodyGyro_Ydirection" "FreqDomain_STD_BodyGyro_Zdirection" "FreqDomain_STD_BodyAccleration_Magnitude" "FreqDomain_STD_BodyAcclerationJerk_Magnitude" "FreqDomain_STD_BodyGyro_Magnitude" "FreqDomain_STD_BodyGyroJerk_Magnitude"
"24.WALKING" 0.279255466775862 -0.0184804157086207 -0.101214453568966 0.799396000862069 -0.0376685925517241 0.0720406405517241 0.0558810799655172 0.0360136405325862 -0.00366817443827586 -0.0366468545517241 -0.0753447590482759 0.0913395357413793 -0.0857280186724138 -0.0602674261310345 -0.0671907628137931 -0.513210815637931 -0.513210815637931 -0.611769896051724 -0.563731982341379 -0.755286721206897 -0.552415809258621 -0.521266168810345 -0.635553644827586 -0.148805667017241 0.0654705968741379 0.140157761739655 -0.59874242487931 -0.581831384017241 -0.711869742241379 -0.0121444775327586 -0.172923261212069 -0.0264275659862069 -0.635511193163793 -0.683109908034483 -0.612736774637931 -0.0748342059465517 -0.226693011165517 -0.0473778897068966 -0.558947405712069 0.173432569212069 -0.573562530490172 0.160220283006897 -0.68999648362069 -0.0108375188137931 -0.77596431362069 0.09112458205 -0.546902979189655 -0.530023820086207 -0.590639890862069 -0.980785712068965 -0.971624267586207 -0.954013060862069 -0.591440986640172 -0.565997792206897 -0.742447204137931 -0.6842691475 -0.636802979103448 -0.611190037672414 -0.687429221684483 -0.795546487758621 -0.716456515862069 -0.564846817155172 -0.564846817155172 -0.58350202012069 -0.639763786034483 -0.771899179482759 -0.545410250517241 -0.564859692413793 -0.599566949655172 -0.6212366835 -0.579180384732759 -0.772530712931034 -0.702317774206897 -0.616135799482759 -0.647239695344828 -0.636261236743103 -0.59973309412069 -0.670253807068966 -0.782974302068966
"24.WALKING_DOWNSTAIRS" 0.277218569454545 -0.0150266154890909 -0.114306603363636 0.793884366545455 -0.0912879930436364 0.0223587085981818 0.109868073305455 0.0208045511054545 0.00499709641109091 -0.0362764230563636 -0.0839236369818182 0.0938519250181818 -0.101649869545455 -0.0381008304545455 -0.0566353059472727 -0.547837556763636 -0.547837556763636 -0.645375248654545 -0.586055159618182 -0.777817279090909 -0.594299265018182 -0.568792982574545 -0.660900468490909 -0.172293143683636 0.0145790693854545 -0.0118076310236364 -0.627991526672727 -0.635377385809091 -0.748418696545455 -0.0682212145154545 -0.198724911727455 -0.126239008907273 -0.659365391090909 -0.709937234909091 -0.644659575123636 -0.102669452849091 -0.200270630698182 -0.126520300669091 -0.570261077090909 0.0870256726937273 -0.5986047906 0.171829731426545 -0.706214356 -0.0698478012363636 -0.796497611636364 0.101130071072727 -0.591321171127273 -0.554681606309091 -0.594151745809091 -0.976167963818182 -0.951910027818182 -0.93900178 -0.607064120381818 -0.622208967074545 -0.773037527454545 -0.704110004181818 -0.664964095872727 -0.650053766181818 -0.748018346363636 -0.800425345272727 -0.753762250363636 -0.575270722890909 -0.575270722890909 -0.606719640441818 -0.665990291527273 -0.797244387636364 -0.591215824418182 -0.576741819816364 -0.592480611618182 -0.621018441981818 -0.634371785481818 -0.796743777818182 -0.720486969090909 -0.647114796909091 -0.685333227454546 -0.645199973061818 -0.621469761127273 -0.699494634327273 -0.813439040363636
"24.WALKING_UPSTAIRS" 0.269881106779661 -0.0251979434569492 -0.114248610966102 0.906369500508475 -0.237498409152542 -0.227134869152542 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 0.0883163772152542 -0.105932947294915 0.0248290702830508 -0.146800845605424 -0.0317350582050847 -0.0498427228983051 -0.226402822033898 -0.226402822033898 -0.488487620508475 -0.33443583979661 -0.658751629152542 -0.395790553898305 -0.252412541966102 -0.312792211016949 -0.502463282542373 -0.271713646627119 -0.0999242115191525 -0.515644617288136 -0.527604243559322 -0.48339098779661 -0.392831269898305 -0.508876718135593 -0.426530074576271 -0.503188684915254 -0.546620981186441 -0.372182912033898 -0.187707848118644 -0.067744122479661 -0.343569679050847 -0.322300989322034 -0.113727064838983 -0.429800778813559 0.0077672679220339 -0.564664994745763 -0.0612402085 -0.64611467 0.0122259033220339 -0.344399351355932 -0.116804488966102 -0.255601012881356 -0.962190567457627 -0.916690779830509 -0.934952938983051 -0.49876467220339 -0.51522075220339 -0.523807264237288 -0.577426408813559 -0.568534124576271 -0.27459628379661 -0.640489537966102 -0.646644373728814 -0.648975330847458 -0.30685447 -0.30685447 -0.441068689830508 -0.503929060169492 -0.638180352881356 -0.326165553050847 -0.107787679328814 -0.28314344338983 -0.527104719152542 -0.535843319152542 -0.562727123050847 -0.602945480677966 -0.586177824237288 -0.311996408983051 -0.406283377627119 -0.45964779779661 -0.54907099 -0.653876950677966
"25.LAYING" 0.26192444599726 -0.04763248799 -0.109786783821918 0.656720768767123 0.0311808247808219 0.175409534105479 0.0822221186342466 0.0175541824486301 0.000355321318630136 -0.0235166571238356 -0.0856857826767123 0.0716144776976712 -0.0915590271424657 -0.0479122034643836 -0.0271902971657534 -0.584813557871233 -0.584813557871233 -0.709780128989041 -0.678277353767123 -0.805595135041096 -0.714454114424658 -0.604349681350685 -0.696045451136986 -0.243776158076712 -0.0179038734708219 -0.0102888152178082 -0.728598873558904 -0.70665974890411 -0.769413206356164 0.0191329506739726 -0.194637126921918 -0.108875648354795 -0.736236353630137 -0.747519316452055 -0.701189946945206 -0.0951538250068493 -0.22799881789726 -0.074597009260274 -0.668151193452055 0.0672560065731507 -0.704094328224658 0.161266498387671 -0.755857073561644 -0.0419481516712329 -0.814884434931507 0.170754938808219 -0.690378871960274 -0.55414417940137 -0.625340293287671 -0.942519574657534 -0.897163421506849 -0.933522275068493 -0.706140381351507 -0.694405181191685 -0.782584586290411 -0.785620400684932 -0.744478543972603 -0.692997041142466 -0.784265188356164 -0.814661595041096 -0.812203299178082 -0.663739127068493 -0.663739127068493 -0.700007585512329 -0.725963898356164 -0.811018047575342 -0.682317858712329 -0.559483386306849 -0.619188862563014 -0.709859798246575 -0.70250654924274 -0.794701782465753 -0.802224473150685 -0.746208074246575 -0.719594311054795 -0.718122256041096 -0.69738756099726 -0.756310134369863 -0.820208913410959
"25.SITTING" 0.253126875753846 -0.0180599310233846 -0.103323330292308 0.560284086184615 0.0400247878461538 0.194168446507692 0.0707809955569231 -0.00897236818461538 -0.00119277899169231 -0.0149600538233846 -0.0952495521815385 0.0782045170153846 -0.0692970480261538 -0.0368314857092308 -0.0502814236815385 -0.639958275292308 -0.639958275292308 -0.774987925230769 -0.697784213692308 -0.858422154615385 -0.740347896615385 -0.640985169621539 -0.736216470923077 -0.269944169536923 -0.156985277078462 -0.0352248115076923 -0.786608386215385 -0.744750781375385 -0.835814234969231 -0.0596563502323077 -0.260283540283077 -0.144158460538462 -0.793472410692308 -0.795287774492308 -0.755416597384615 -0.245642712626154 -0.247369365650769 -0.145856368866154 -0.670090606984615 -0.0821110154215385 -0.756682685953846 0.17812806004 -0.791138982230769 -0.182030260913846 -0.875461501076923 0.0362663587186154 -0.716828513984615 -0.582327470038462 -0.644053640892308 -0.939895664 -0.922519203692308 -0.907736614923077 -0.776576979707692 -0.731548807076923 -0.850385871492 -0.814964442169231 -0.743795040567692 -0.741756232461538 -0.84665032 -0.878209452769231 -0.832149474461538 -0.645023912892308 -0.645023912892308 -0.760269649630769 -0.748298660138462 -0.875616846615385 -0.708967583123077 -0.581439903452308 -0.62755629142 -0.786317741769231 -0.735337257036923 -0.863509584030769 -0.823344511061538 -0.720313861118462 -0.762513031076923 -0.689730865415385 -0.766453138584615 -0.765059849015385 -0.884677154615385
"25.STANDING" 0.265099690351351 -0.0215703724598649 -0.110899472297297 0.742541202702703 -0.00731219747297297 0.0284316046642027 0.0982201107162162 -0.007254981845 -0.0348833683385135 -0.0594390836621622 -0.0725753792022973 0.108896861662162 -0.0729620006310811 -0.0544379045405405 -0.084392640047027 -0.471177592677027 -0.471177592677027 -0.568594438175676 -0.554525279905405 -0.65968753154054 -0.523413717610811 -0.488099806040541 -0.549761617297297 -0.204127574659459 0.0283792880835135 0.0478802705364865 -0.563368010666216 -0.5697042693 -0.637158536702703 -0.0630756640405405 -0.179570563539189 -0.158168046905405 -0.592706956054054 -0.606371675718919 -0.565266016513513 -0.0736740460756757 -0.0493023658231081 0.0515095786054054 -0.440142707175676 0.105572474767568 -0.484222129672973 0.140556993301351 -0.592360239568513 0.0726757039243243 -0.637316544364865 0.15764716219527 -0.511916986378378 -0.470818807333784 -0.497200871608108 -0.95672172777027 -0.957928618648649 -0.934894525945946 -0.540823531111487 -0.543043967255405 -0.654302399851351 -0.669195512432432 -0.623459084216216 -0.616517677891892 -0.645078403241892 -0.647072278848649 -0.630824981204595 -0.452908239975676 -0.452908239975676 -0.483486763724324 -0.580187601660811 -0.617160631172973 -0.508405930662162 -0.495770060256757 -0.509861607945946 -0.559039882758216 -0.545622248543243 -0.670300961621622 -0.695578511756757 -0.638665845054054 -0.671150593513513 -0.546752867078378 -0.487413929960811 -0.647470353135135 -0.619750110121622
"25.WALKING" 0.278644652702703 -0.0127972738851351 -0.107669069927027 0.457226772432432 0.148108355557324 0.298839094668919 0.0639136769054054 0.0094865971972973 0.0178125912581081 -0.0536848053391892 -0.0628897514594595 0.106153886054054 -0.110617312783784 -0.0386207702662162 -0.04571241475 -0.764473039271622 -0.764473039271622 -0.855747383378378 -0.770317646054054 -0.901264022297297 -0.826341252905405 -0.774087318081081 -0.823849903648649 -0.216448565814865 0.021745338227027 0.0352076668243243 -0.850758778364865 -0.848610099594595 -0.89571773972973 0.0504642707754054 -0.167020135904338 -0.0988092609689189 -0.835814526756757 -0.841122937297297 -0.811441436891892 -0.101441408262162 -0.303743339222973 -0.0459003717432432 -0.804961247405405 0.0796238874310811 -0.850342746216216 0.262018594304054 -0.849536670675676 -0.126441227948514 -0.913670805 0.0949836996945946 -0.810000145256757 -0.744182850362162 -0.762939648364865 -0.976944958918919 -0.970750092432432 -0.953646074189189 -0.848876577108108 -0.844825970513513 -0.904820008108108 -0.845798237972973 -0.810133693027027 -0.784704596682432 -0.888413297432432 -0.911746361621622 -0.890616222702703 -0.795675341364865 -0.795675341364865 -0.855694257364865 -0.805468396202703 -0.912527696621622 -0.804333274837838 -0.745926762637568 -0.752414434012162 -0.860941557027027 -0.851728820378378 -0.912527637567568 -0.850787089324324 -0.796476734310811 -0.797279555972973 -0.822471534648649 -0.862601624554054 -0.812287302297297 -0.91714007972973
"25.WALKING_DOWNSTAIRS" 0.255605908103448 -0.0237671454310345 -0.0926709171724138 0.711644320344828 -0.123763328670345 0.116794152482759 0.0833502766546552 0.00338484874310345 -0.0186975864374138 -0.0627547142327586 -0.0666397814689655 0.0726128576724138 -0.0698665156086207 -0.0400910413603448 -0.0487949912793103 -0.469630908688724 -0.469630908688724 -0.555090670293103 -0.56508182692931 -0.731285957931034 -0.553885218689655 -0.415987216601724 -0.604733025948276 -0.179425445072414 0.0399109523793103 0.079492852712069 -0.546778730539655 -0.5042345655 -0.708785891034483 -0.0444040714596552 -0.221793589103448 -0.142101146793103 -0.583903984068965 -0.691000051896552 -0.573748485137931 -0.0888318586862069 -0.146822945518966 -0.0432733403913793 -0.512709313965517 0.182869370103448 -0.5009621295 0.147189126093103 -0.684345703965517 0.0308630936189655 -0.76048049137931 0.131958412884483 -0.573809339898276 -0.381821573360345 -0.533956988910345 -0.94997012 -0.945960446551724 -0.898162797948276 -0.521850327431034 -0.473836145348276 -0.732820328448276 -0.66185599637931 -0.670476384758621 -0.583548421465517 -0.658914345172414 -0.783658464482759 -0.67192804362069 -0.534667887758621 -0.534667887758621 -0.497074516051724 -0.650714612948276 -0.755630635 -0.58315911262069 -0.408468855562069 -0.537724942210345 -0.539580725899828 -0.476995470567241 -0.755520687586207 -0.687480137931034 -0.663756170844828 -0.627891796844828 -0.624529857913793 -0.49590631944431 -0.690609176206897 -0.766842512758621
"25.WALKING_UPSTAIRS" 0.263320853846154 -0.0176871216015385 -0.10915253854 0.258056568923077 0.400676468415385 0.2225489996 0.0823343914153846 0.0165298916607692 -0.00639742009523077 -0.04158146444 -0.0627073405384615 0.0746771911923077 -0.0678848481076923 -0.0435512525384615 -0.0506708885661538 -0.815002226030769 -0.815002226030769 -0.860637274230769 -0.819019750553846 -0.882676200523077 -0.860373412461538 -0.805055542661538 -0.852055401298462 -0.132676064404615 0.117902450476923 0.158674635904615 -0.870630773615385 -0.846420002307692 -0.892583078769231 0.135447078426154 -0.0249966200692308 -0.0300399979010769 -0.864449050346154 -0.837973837907692 -0.846388251738462 0.0139947319676923 -0.0397253810923077 -0.0538048942861538 -0.837877047446154 0.181566544749231 -0.847699290116923 0.327576229553846 -0.855371544738462 0.109142737333231 -0.885653939830769 0.248730777841538 -0.854135335076923 -0.777530780353846 -0.828053960447692 -0.979955178923077 -0.983041497384615 -0.968989642923077 -0.864515711856923 -0.835506539861538 -0.898911597384615 -0.888515133230769 -0.834964734092308 -0.843431221384615 -0.901006343892308 -0.875133165753846 -0.893531968729231 -0.841965967707692 -0.841965967707692 -0.853344428721077 -0.849757905264615 -0.88549519988 -0.851904189584615 -0.778174245892308 -0.828828805830769 -0.870371413369231 -0.834814570646154 -0.903668351384615 -0.896765178 -0.834803450558462 -0.857865839692308 -0.869444101692308 -0.860957076076923 -0.873145591230769 -0.893290933753846
"26.LAYING" 0.263012452447368 -0.02201758493175 -0.119909213947368 0.579882189605263 -0.0196726767105263 0.0901445693684211 0.0798017510986842 0.0367161165144737 0.00324427414868421 -0.00483596397894737 -0.0993411262118421 0.0767585391052632 -0.102586620647368 -0.0420080021263158 -0.0661565743526316 -0.298649468321053 -0.298649468321053 -0.355484567928947 -0.409483212276316 -0.561744461710526 -0.386332585376316 -0.290900546519737 -0.442002553131579 -0.273823059447368 0.153658386815789 0.182898519106579 -0.368662868961842 -0.353880555717105 -0.495589261684211 0.00327430627894737 -0.127400524913158 -0.0334124573710526 -0.447992451368421 -0.510745172307895 -0.426100740651316 0.0248313224342105 -0.175137103757895 0.0868612311223684 -0.324882201565789 0.177362432210526 -0.317213213 0.226897993913158 -0.515697270255263 0.103351529936842 -0.607246460513158 0.235442768497368 -0.355706667515789 -0.287474029281579 -0.4299625516 -0.951540022368421 -0.967940089868421 -0.933145408815789 -0.342370243922368 -0.312840712618421 -0.531058548986842 -0.569577468668421 -0.519825448052632 -0.475822842394737 -0.498472475394737 -0.61797450591579 -0.541268108803947 -0.4024161195 -0.4024161195 -0.332570449223684 -0.509709537048684 -0.599151349853947 -0.345977005560526 -0.331769495539474 -0.470594524975 -0.374969476046053 -0.314756477328947 -0.565266864428816 -0.609730537697368 -0.532163591857895 -0.542228687184211 -0.546502024184211 -0.362461716911842 -0.59384827975 -0.620099370776316
"26.SITTING" 0.27567044525641 -0.0233381008141026 -0.10696195 0.76850914975641 -0.0610619563717949 0.00373645515346154 0.0724058362461538 0.0133610126 -0.000299212671282051 0.00670286317820513 -0.0912897742269231 0.100101879070513 -0.106234045142308 -0.0517210893666667 -0.0670678208974359 -0.478024288118718 -0.478024288118718 -0.608637176282051 -0.581863027102564 -0.772538344871795 -0.555892375076923 -0.488090670488718 -0.675093417948718 -0.241292637666667 -0.0202833122320513 -0.00424135127269231 -0.617209720064103 -0.596706218333333 -0.765475791666667 -0.131124711269231 -0.240229949628205 -0.162614801679487 -0.663533101410256 -0.706041761794872 -0.680192782448718 -0.10336763139359 -0.216208126038462 -0.0648211260038462 -0.571099016871795 0.0991272297166667 -0.597653035769231 0.219044875196154 -0.705116373846154 -0.0333047033916667 -0.809976607435897 0.197139588151282 -0.533330189705128 -0.448988069704359 -0.601717309192308 -0.978013866666667 -0.959653251923077 -0.95683112051282 -0.58890108748718 -0.570341208551282 -0.780479738333333 -0.706647632717949 -0.638889591702564 -0.677770293038462 -0.726342689871795 -0.805827002948718 -0.772292112307692 -0.574698040269231 -0.574698040269231 -0.607369021666667 -0.658885023858974 -0.807355233974359 -0.525372644520513 -0.464159124517949 -0.596054489269231 -0.596445528166667 -0.571362038512821 -0.794475632435897 -0.721845305384615 -0.608003252914103 -0.707257123846154 -0.643397230897436 -0.625617616025641 -0.690309274615385 -0.819445283461538
"26.STANDING" 0.247287767189189 -0.0107007776469324 -0.114222924472973 0.681230278783784 0.0717899614364865 0.0904239693440541 0.103447280189189 0.0200782562954054 -0.0031305086427027 -0.0303426366863513 -0.0722773749054054 0.109509283617432 -0.0930956970540541 -0.0511183401183784 -0.0673594109972973 -0.425852541907973 -0.425852541907973 -0.572652723337838 -0.562571287166216 -0.68584018027027 -0.498969685405405 -0.409656490893243 -0.697487007864865 -0.271540607004054 0.0109523284258108 -0.0146926180351351 -0.565005150609459 -0.514586165822973 -0.775839022432432 -0.140775956163514 -0.341304586886486 -0.21756320717973 -0.596133553378378 -0.673697956743243 -0.538150918243243 -0.0429968575 -0.122279271709459 -0.0400258860002703 -0.443769107297297 0.0314609895986486 -0.513912998594595 0.0577102852486486 -0.638548869110811 -0.00912355851351351 -0.71047162577027 0.0546969506775676 -0.465171181514865 -0.365697950105405 -0.650134304401351 -0.923650521486487 -0.92483235 -0.908278814594595 -0.545232719604054 -0.4586301379 -0.790845321486486 -0.683775463232432 -0.677596690675676 -0.596971135498649 -0.626476985959459 -0.738550333243243 -0.573918629041892 -0.425952185918919 -0.425952185918919 -0.51679838772973 -0.618588547321622 -0.695369056028378 -0.453360940998649 -0.384496823351351 -0.654013578108108 -0.566363742486486 -0.434386630878378 -0.804124089459459 -0.713027570743243 -0.685300159324324 -0.657139126891892 -0.508215048297297 -0.524210649443243 -0.675739739459459 -0.69815153
"26.WALKING" 0.279927599322034 -0.0187117689491525 -0.106344467084746 0.533588825423729 0.100852717559322 0.197934251033898 0.0644144233728813 0.00698196439830509 0.000741981294898305 -0.00401198875762712 -0.0790250057966102 0.0782245093491525 -0.104670159559322 -0.0554851903898305 -0.0610841795440678 -0.684853197610169 -0.684853197610169 -0.743191438644068 -0.731855253186441 -0.832669749152542 -0.72796469561017 -0.672518918118644 -0.750248023559322 -0.15510700271017 0.0309062450152542 0.116679749457627 -0.745281049322034 -0.732245540020339 -0.802672573389831 0.0118164593864407 -0.142587579488983 -0.073225485340678 -0.77793159 -0.789036205423729 -0.740661604338983 -0.0173514553898305 -0.114418813154237 0.0135108564745763 -0.720498377644068 0.136828939472881 -0.726465885559322 0.236621925489831 -0.795691789152542 -0.00612862644406779 -0.85688529559322 0.162210098257627 -0.729459633559322 -0.656728074374576 -0.711216299169492 -0.983492669830508 -0.972471309152542 -0.957957971525424 -0.738042749830508 -0.718750874898305 -0.813208417288136 -0.824145452542373 -0.767304194491525 -0.73606559338983 -0.807364906610169 -0.85260173338983 -0.814519182542373 -0.727907822542373 -0.727907822542373 -0.730824457983051 -0.76980727779661 -0.852470416949153 -0.731148898576271 -0.670962390169492 -0.714444053389831 -0.754590973220339 -0.723829032901695 -0.822929980169491 -0.839364711186441 -0.757880957813559 -0.759210879322034 -0.775497533898305 -0.737958606305085 -0.793144248813559 -0.857051990169492
"26.WALKING_DOWNSTAIRS" 0.2596953582 -0.016620622154 -0.09814113922 0.6732974652 -0.00424423992 0.044195787488 0.12259557193 -0.001250822598 -0.0022703900188 -0.04317451974 -0.118821058522 0.11506401658 -0.108438181048 -0.02742338542 -0.064782979018 -0.35780261702 -0.35780261702 -0.483205548376 -0.450180562512 -0.690787148 -0.40726279298 -0.403150706972 -0.5478843642 -0.198279249544 0.011178224156 0.106883360876 -0.44529655004 -0.507789234466 -0.61974486844 -0.06495525642 -0.236799507148 -0.04053578362 -0.55086545526 -0.621170154 -0.459750933638 -0.079987109578 -0.106100866224 -0.0624487291 -0.38001391644 0.067637523718 -0.42896388196 0.126649390405 -0.6160762812 -0.012242254596 -0.7219691092 0.166968712346 -0.37431878976 -0.392596979448 -0.517145341306 -0.9379686996 -0.9566216114 -0.916207333 -0.424508709 -0.4937333839668 -0.65560069294 -0.6077236699 -0.61432226236 -0.47559255497 -0.6655829474 -0.7317486886 -0.61279950212 -0.38001148782 -0.38001148782 -0.44438722354 -0.58214506112 -0.7222509612 -0.36326230356 -0.427302459554 -0.542595521752 -0.455210898664 -0.51410830022 -0.690473844 -0.62889404122 -0.61806409112 -0.530179938324 -0.478160907294 -0.469515257378 -0.6357685039 -0.7433572814
"26.WALKING_UPSTAIRS" 0.278344286 -0.0198035282309091 -0.109774672454545 0.721144160181818 0.0719328987818182 0.0544012965454546 0.07645012204 0.00135198045072727 -0.0042540912324 -0.0500626207981818 -0.0654543043018182 0.0962514940363636 -0.0860505788763636 -0.0439057244163636 -0.0716518429709091 -0.523565426363636 -0.523565426363636 -0.592221117818182 -0.605861020363636 -0.677760606363636 -0.651717881454545 -0.4681074962 -0.555268486545455 -0.260277827563636 0.0209497710981818 0.0925262995018182 -0.662381832727273 -0.565794822727273 -0.638545381818182 -0.0743469254654545 -0.280354169843636 -0.243527751810909 -0.658776015454545 -0.656716368545455 -0.595187784181818 0.0218761064945455 -0.0223500107854545 -0.093941787 -0.609803988 0.186944802145455 -0.609360189272727 0.190496240787273 -0.698095229090909 0.263639096092727 -0.724240757636364 0.252748734844364 -0.633591339090909 -0.430559572109091 -0.515340323272727 -0.983686287454545 -0.972222866545455 -0.970252524181818 -0.649264002363636 -0.531081366363636 -0.652624935454545 -0.730181050727273 -0.659221277090909 -0.592621759090909 -0.675953856545455 -0.683410555818182 -0.705891067272727 -0.636663074909091 -0.636663074909091 -0.600918979090909 -0.715880558363636 -0.717418736181818 -0.626884859454545 -0.447386150727273 -0.531588696727273 -0.667708905636364 -0.524822125454545 -0.665546375454545 -0.753240191454545 -0.663736115454545 -0.629334912727273 -0.709509629818182 -0.593124013090909 -0.782524208727273 -0.728878092909091
